CT10,TOTAL_POP,WHITE,BLACK,AMER_IND,ASIAN,PAC_ISLND,OTHER,TWO_MORE,MEANINCOME,LESS_HS,HS_GRAD,SOME_COLGE,BA_HIGHER,AlcoholRel,Arson,Assault,Burglaries,FederalOff,FelonMisc,Fraud,Gambling,GrandTheft,Homicide,MentallyIl,Narcotics,Robberies,SexOffense,Suicide,Vagrancy,Vandalism,VehicBoatL,WeaponLaws,AllCrimes
121802,3523,2359,187,14,316,1,515,131,70433,47,79,172,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
121801,3384,1955,216,0,328,0,822,63,41193,74,59,213,163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
119002,6794,4150,132,53,565,0,1737,157,77096,116,94,289,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
119001,4185,2184,2,6,733,0,1104,156,78670,66,56,222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104401,3833,2549,7,0,0,43,1230,4,66275,99,51,206,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104620,3411,2218,0,14,20,0,1022,137,60646,92,81,167,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104320,5794,3006,237,187,181,0,2012,171,54173,138,151,270,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
183820,4049,1246,65,183,162,0,2381,12,42071,83,77,153,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
185100,6336,3916,209,37,717,0,1304,153,94967,0,50,110,45,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6
185202,3988,2093,136,56,303,0,1132,268,106014,159,47,209,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185310,3179,1874,91,0,208,3,1000,3,54847,118,41,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186100,4864,2533,90,1,1474,0,415,351,89961,9,37,174,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183220,4181,2203,47,4,681,30,1090,126,71644,23,95,248,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189702,2088,1666,81,0,106,0,57,178,132644,6,12,25,29,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,14
106114,6451,4320,410,46,216,0,1274,185,63112,128,137,277,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187300,3325,2131,88,0,617,0,275,214,136520,8,45,50,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181300,3978,1960,49,24,1234,0,416,295,101294,32,59,77,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187200,2879,1401,32,5,293,0,1087,61,60343,64,42,213,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106407,3077,2322,288,11,130,0,267,59,49295,78,60,123,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104821,3151,1847,104,27,167,0,990,16,65090,71,83,203,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104704,4140,2409,468,33,248,0,935,47,60891,64,122,190,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104703,2339,1655,58,24,0,0,566,36,48598,84,42,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4
104404,2922,1788,134,46,38,0,861,55,57483,55,36,151,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
104124,4379,2555,445,29,236,0,950,164,93254,53,42,368,18,2,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,4,2,0,15
121900,4004,2385,72,0,193,0,1229,125,68893,72,68,287,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
122410,3767,2059,137,139,123,0,1205,104,37728,106,76,154,62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,6
123010,4097,3295,72,0,29,0,643,58,46735,57,68,129,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122420,4612,2506,110,0,272,0,1706,18,61398,116,78,139,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
123020,3715,2542,16,12,174,0,766,205,62530,84,55,189,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
123205,2647,1407,163,14,77,0,894,92,54032,46,46,103,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
123203,3924,2089,326,23,32,0,1379,75,40167,52,108,205,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123204,3344,1697,86,4,139,0,1365,53,45525,31,52,162,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123520,2650,1726,266,0,70,0,474,114,56496,44,33,206,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
123304,4493,2883,364,9,266,0,872,99,45497,58,126,195,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3
123303,3124,2018,46,50,365,5,577,63,53046,46,74,126,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
123410,4448,3000,90,133,107,59,1023,36,58999,156,79,148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123301,4296,2654,214,0,855,0,422,151,67475,57,57,271,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
301300,1932,1681,6,0,87,0,13,145,165950,0,8,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301203,4412,3102,116,0,825,0,183,186,77426,13,27,94,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700400,5518,4383,288,0,354,0,178,315,115369,0,17,44,83,58,3,119,49,2,13,54,0,24,1,15,26,242,15,0,0,60,142,6,829
186401,3618,1541,23,57,463,0,1495,39,44700,92,42,197,20,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,1,12
187102,3248,1161,0,8,676,24,1227,152,72388,66,30,80,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
189300,3103,2345,45,12,552,0,100,49,255951,17,12,95,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123420,4412,3282,156,0,300,0,584,90,58154,79,64,282,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189902,5023,3750,182,0,288,0,608,195,72718,0,45,127,255,4,0,2,0,0,1,3,0,1,0,0,2,4,1,0,0,0,14,1,33
190301,5419,3484,441,105,376,0,720,293,48912,21,96,208,120,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,7
190520,3865,1892,120,39,708,0,1048,58,41285,38,18,134,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
199700,3169,1455,25,0,500,27,1141,21,46388,48,51,203,36,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
190902,4159,1641,197,28,234,0,1798,261,40935,55,78,256,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191110,3528,2268,173,0,429,0,587,71,36944,70,79,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191201,4363,2410,215,10,624,5,871,228,42963,41,56,167,19,0,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,9
191204,2162,1121,79,0,256,40,593,73,45206,0,55,122,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190100,5033,3551,544,52,232,0,431,223,57742,28,36,489,316,0,0,11,0,0,0,3,0,0,0,1,1,11,4,0,0,1,2,0,34
102105,1949,1215,49,15,160,0,435,75,72524,53,51,133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101122,3301,2684,0,18,323,0,180,96,109108,12,12,118,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195903,2345,1194,234,0,449,0,384,84,72085,51,47,138,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195902,1901,1213,58,0,324,0,258,48,80659,12,40,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195901,2306,1225,36,10,301,0,716,18,64577,34,28,39,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
195804,2370,1447,88,0,389,0,382,64,65808,16,13,98,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
195803,2704,1781,143,8,304,0,445,23,94824,37,24,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195202,3457,2810,71,0,316,4,75,181,141426,16,28,38,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195201,3164,2174,29,0,400,0,306,255,101718,8,13,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123510,5081,2595,133,44,385,0,1779,145,60145,68,72,331,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
123602,3321,2335,160,0,115,0,602,109,64211,48,72,224,23,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,7
123700,4029,3195,180,17,201,0,76,360,73767,0,46,276,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
123800,5851,4169,741,2,306,0,387,246,71287,10,78,354,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123601,5256,3525,243,0,141,0,1269,78,69484,126,41,153,15,1,0,4,9,0,0,0,0,0,0,4,1,30,2,0,0,5,8,1,65
124300,3738,2641,114,0,230,0,641,112,57053,27,44,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124500,3135,1890,201,35,225,0,519,265,102327,0,65,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127920,4201,2613,94,0,141,33,1176,144,63613,48,64,132,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181000,6481,3970,59,56,1566,0,418,412,128141,34,39,196,45,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4
191620,3003,770,78,0,400,0,1698,57,37447,131,47,84,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191720,3669,1348,72,38,129,0,2060,22,45840,139,59,133,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
191420,3731,1065,10,32,680,0,1851,93,53432,12,63,168,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3
191500,5670,2055,22,25,1439,21,2060,48,57132,186,103,263,82,0,0,10,4,0,1,5,0,2,0,3,4,82,2,0,0,11,4,1,129
191810,3646,1242,214,0,172,0,1855,163,52637,60,98,296,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191410,5150,1412,210,12,715,0,2625,176,37955,79,105,144,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3
191820,2849,1413,175,0,128,0,973,160,75089,41,23,118,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
191610,4281,1432,86,0,548,0,2143,72,51958,123,112,250,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
192300,2609,1780,9,0,511,0,234,75,146224,9,22,14,41,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,8
194200,3659,3153,95,22,102,26,112,149,236283,0,9,107,20,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4
104103,3861,2330,535,25,378,7,485,101,83379,103,62,187,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124201,3044,1901,136,0,144,0,772,91,64751,35,62,122,25,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
189701,3783,2986,33,0,357,0,119,288,141327,28,53,178,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189600,3549,2424,248,45,234,0,271,327,114830,31,32,123,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
189500,3948,3458,88,0,96,8,131,167,68738,1,12,185,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311600,6631,4604,287,60,912,0,381,387,82120,0,57,429,418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
189400,3449,2907,119,40,196,0,67,120,164451,2,37,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106112,5861,4301,77,156,482,0,660,185,84445,114,97,291,47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
980009,5,1,0,0,3,0,1,0,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
194402,3458,2692,50,18,449,0,116,133,121101,12,23,138,127,1,0,1,0,0,0,1,0,1,0,0,1,3,1,0,0,1,8,0,18
194401,2618,2019,133,0,131,0,159,176,103081,0,13,25,77,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,6
194102,3678,3136,107,0,242,20,75,98,184815,11,21,130,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
192002,2584,2027,143,0,124,28,89,173,114086,0,32,26,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
191902,2805,2188,131,0,187,0,225,74,135647,9,22,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191901,3321,2213,194,17,146,0,539,212,62792,32,81,118,198,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,7
191302,2390,883,74,7,664,0,646,116,51581,28,35,134,50,0,0,4,0,0,0,2,0,0,0,0,1,6,0,0,0,1,0,0,14
191301,2431,798,101,0,456,0,941,135,55816,13,32,117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
190802,2705,1211,110,0,138,0,1127,119,42270,47,24,200,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
189905,2205,1798,91,0,158,0,50,108,72894,0,26,91,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189202,2526,2134,29,0,267,0,27,69,134910,11,29,48,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
189102,3186,2327,60,8,342,0,301,148,113484,8,11,43,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189101,2522,2031,11,0,263,0,102,115,67885,0,58,68,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
188202,2254,1472,107,7,384,0,162,122,165230,0,13,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125320,5572,3707,457,73,478,0,662,195,56946,80,63,666,255,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,8
125310,4908,3096,507,0,393,0,524,388,65063,75,75,511,189,2,0,26,0,0,2,6,0,6,0,5,5,31,4,0,0,5,4,2,98
124600,3229,2454,204,11,233,0,61,266,101688,18,29,112,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124000,5261,4308,176,0,155,37,109,476,103122,0,108,158,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
192420,4036,1606,155,0,1271,9,934,61,68878,30,126,174,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192410,4042,2157,234,0,928,45,394,284,102569,0,50,96,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192510,3866,1138,35,0,1468,0,1149,76,58540,26,56,224,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192520,4824,1833,85,9,615,0,2206,76,44859,212,94,182,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
192610,4609,1752,293,15,407,13,1944,185,38526,118,39,131,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
195400,4543,3509,94,0,558,0,277,105,132774,10,78,95,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192700,3802,1407,76,21,864,0,1336,98,53380,124,65,135,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194300,3715,3183,94,0,127,0,74,237,301374,12,83,149,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
192620,3632,1252,86,3,950,0,1239,102,42432,46,80,95,20,0,0,7,0,0,3,4,0,0,0,1,5,8,0,0,0,0,0,0,28
195600,3304,2262,39,0,426,0,399,178,77059,23,72,71,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
195100,4963,3721,121,0,760,0,24,337,159061,0,19,104,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
980001,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
188201,3418,2248,134,0,481,0,221,334,87022,0,28,74,96,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
187101,3037,1735,51,23,887,9,290,42,77664,10,46,148,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186404,2639,1098,14,102,329,22,1004,70,69903,42,46,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186403,2935,1444,29,49,611,0,740,62,68670,31,54,147,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186302,5013,2730,213,0,1021,0,750,299,84713,130,49,170,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186203,2791,1883,23,0,473,0,313,99,95617,10,51,107,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
186202,2037,928,15,0,641,4,353,96,86765,10,51,107,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185320,3075,1660,1,33,243,0,1132,6,41833,44,77,113,49,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,10
700300,6309,5111,296,31,210,0,323,338,94887,0,17,115,137,31,0,70,39,3,8,56,0,10,0,16,37,172,5,2,1,31,84,2,567
700600,4722,4332,55,8,267,0,0,60,368902,29,34,124,108,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,11,0,18
191000,4078,1533,523,0,496,45,1353,128,60215,0,12,369,140,2,0,15,0,0,0,2,0,1,0,2,3,9,3,0,0,0,1,0,38
123206,3041,1309,26,0,118,0,1534,54,46053,158,39,150,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195500,5160,3519,257,0,808,25,335,216,127832,103,105,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195720,2127,1383,18,7,216,7,441,55,52621,49,24,105,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195710,4690,2722,150,24,428,0,1257,109,65387,116,68,288,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
197410,4332,3066,78,31,478,10,302,367,117555,31,65,97,30,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
195802,2765,975,97,27,765,0,838,63,58841,55,41,147,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197300,3843,2526,63,1,686,0,451,116,75357,13,46,116,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197200,3873,1326,56,36,1027,0,1208,220,64785,27,112,158,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3
300100,5917,4305,90,0,1255,0,101,166,135005,29,35,204,94,2,0,2,11,1,0,22,0,0,0,3,1,30,1,0,0,8,0,1,82
300501,3152,2086,0,9,805,0,30,222,100165,7,53,137,58,1,0,9,8,0,3,14,0,10,0,4,10,36,1,0,0,10,22,0,128
101400,4231,3004,41,43,323,0,555,265,83296,85,88,79,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186201,3287,1638,45,77,1161,0,311,55,57382,37,93,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183702,3022,1290,153,0,498,0,834,247,72210,28,63,144,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183701,3734,1830,201,13,189,24,1414,63,51457,84,94,164,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
183402,3069,1460,18,59,832,15,500,185,84386,34,30,342,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
183401,2321,959,36,0,484,8,761,73,77983,56,19,131,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183222,3469,2052,158,66,609,0,359,225,100609,25,28,148,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
183221,3318,1814,9,44,232,12,1080,127,75315,57,57,85,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143603,2284,1846,83,31,202,0,42,80,83495,0,84,81,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128220,3084,1705,156,8,226,0,898,91,73461,49,62,91,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
208720,4576,1331,254,0,556,0,2435,0,31549,166,104,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
194500,1893,1548,33,0,147,0,21,144,164038,9,12,45,26,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
195300,3558,2015,36,0,517,10,894,86,80821,31,41,123,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141102,3037,2456,167,0,228,0,51,135,150419,7,63,81,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104610,3337,1972,0,20,0,0,1259,86,55262,104,62,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201401,5079,1908,124,184,460,0,2367,36,59829,22,82,284,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301100,6547,5305,7,64,725,0,92,354,94211,7,84,249,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301400,3734,3347,6,0,329,0,20,32,151341,24,57,185,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301502,6921,5506,34,0,798,0,305,278,60986,26,64,371,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301501,1864,1724,0,0,86,0,17,37,104284,11,33,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301204,5096,3792,153,57,540,0,390,164,66177,0,66,266,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301702,5862,4446,101,0,682,10,440,183,63558,0,105,326,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301701,3123,2206,44,0,346,0,429,98,85321,18,27,203,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301602,4290,2596,101,5,426,17,886,259,71071,62,58,195,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301900,8099,6032,195,0,1313,0,321,238,64527,0,91,288,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
189800,3914,2760,287,33,287,0,263,284,101209,0,46,15,150,4,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,24,0,33
211000,4766,2750,135,10,1378,0,173,320,219052,28,55,48,26,0,0,2,0,0,0,0,0,1,0,0,3,2,0,0,0,0,12,0,20
211410,2732,823,128,31,1296,0,236,218,50689,16,18,68,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,4
211320,3117,1095,217,0,597,0,1152,56,41154,88,58,109,62,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
211310,4327,1413,122,13,687,184,1812,96,38148,170,60,352,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
211420,3634,1340,238,0,1230,0,779,47,57072,68,42,158,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
211802,4187,1013,273,24,1985,0,727,165,55669,14,30,108,73,0,0,8,0,0,0,3,0,0,0,1,1,9,5,0,0,2,9,0,38
211701,3019,914,125,0,1799,0,11,170,180027,0,27,61,37,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,11
211910,4840,1862,146,49,1243,0,1418,122,45740,207,125,251,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
300200,5629,3135,3,0,2082,0,271,138,116967,25,57,226,72,5,0,12,11,5,3,20,0,5,0,8,7,59,3,1,0,13,8,0,160
128602,3261,2874,60,0,128,0,76,123,96708,14,43,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301000,4945,3501,77,0,879,7,248,233,79667,6,54,196,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
302002,3962,3047,53,0,625,37,105,95,56541,0,50,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
300902,2075,1538,0,0,403,0,13,121,142289,0,13,63,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302103,5950,4599,27,8,926,0,301,89,56221,53,49,440,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
302301,4347,2845,18,23,910,0,374,177,93497,0,39,211,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302201,3794,2915,265,0,438,0,113,63,42835,34,44,129,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302202,5157,3956,0,31,579,0,471,120,48865,23,53,373,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
311700,6069,4765,93,0,469,0,429,313,106808,67,25,279,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188300,3527,1652,10,6,1043,30,637,149,89726,0,32,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211500,4498,1736,161,0,1853,0,479,269,135632,14,31,162,54,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,6
700200,6944,5703,145,0,312,0,245,539,95757,0,17,52,133,25,0,50,31,3,4,49,0,20,0,10,53,122,7,2,0,34,91,8,509
128101,3458,2306,89,0,228,0,785,50,74140,54,40,184,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
127104,3771,1402,161,0,484,0,1630,94,66885,109,66,168,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
